,gene_name,cistron_name,monomer_name,max_mRNA_count,max_protein_count,prob_monomer_expressed,expression_status,log2_mRNA,log2_Protein,log2_mRNA_1,log2_Protein_1,mean_mRNA_count,mean_protein_count,log2_mean_mRNA_1,log2_mean_Protein_1,FrameID,Function,Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Regulated-By,GO terms (biological process),Transcription Units,gene ID,Pathways of gene,TU ID,GO biological process last,GO biological process first
3040,G7829,G7829_RNA,G7829-MONOMER[c],4,502,0.9887305270135897,subgen,2.0,8.971543553950772,2.321928094887362,8.974414589805527,0.1205416973503412,39.14523605973653,0.16419633509665552,5.3271568915770695,G7829,Unknown function,yjdJ,b4127,4352085.0,4352357.0,putative <i>N</i>-acetyltransferase YjdJ,,,yjdIJ,G7829,,yjdIJ,,
3041,G7830,G7830_RNA,G7830-MONOMER[c],2,321,0.5730858468677494,subgen,1.0,8.326429487122303,1.584962500721156,8.330916878114618,0.0198301182485335,12.14564235391044,0.028328850263043746,3.716512734991582,G7830,Unknown function,ghoS,b4128,4352584.0,4352880.0,antitoxin of the GhoTS toxin-antitoxin system,,,ghoST,G7830,,ghoST,,
3042,G7832,G7832_RNA,G7832-MONOMER[m],3,237,0.9993370898243288,subgen,1.584962500721156,7.888743248898259,2.0,7.894817763307944,0.1040712651266988,43.52929127060038,0.14283329759308652,5.476682744877767,G7832,Unclear/under-characterized,fxsA,b4140,4368664.0,4369140.0,protein FxsA,Regulation of fxsA by DNA-binding transcriptional dual regulator Lrp // Regulation of fxsA by DNA-binding transcriptional dual regulator Lrp,,fxsA,G7832,,fxsA,,
3043,G7834,G7834_RNA,G7834-MONOMER[c],12,5006,1.0,always_expressed,3.584962500721156,12.289442575688332,3.700439718141092,12.289730740083755,2.400443819955252,2232.158751689365,1.7657230566751716,11.124870098354533,G7834,Unknown function,yjeI,b4144,4372809.0,4373162.0,DUF4156 domain-containing lipoprotein YjeI,,DNA damage response,yjeI,G7834,,yjeI,DNA damage response,DNA damage response
3044,G7835,G7835_RNA,G7835-MONOMER[c],3,467,0.9880676168379184,subgen,1.584962500721156,8.867278739709661,2.0,8.870364719583405,0.0793204729941341,52.34149942300584,0.11012329499518324,5.737186474326832,G7835,Unknown function,yjeJ,b4145,4373365.0,4374234.0,protein YjeJ,,,yjeJ,G7835,,yjeJ,,
3045,G7836,G7836_RNA,G7836-MONOMER[c],6,450,1.0,always_expressed,2.584962500721156,8.813781191217037,2.807354922057604,8.81698362325538,0.4665710182465585,178.39498071513418,0.55244693484621,7.486995715490729,G7836,Covalent modification regulation,epmB,b4146,4374629.0,4375657.0,"lysine 2,3-aminomutase",Regulation of epmB by DNA-binding transcriptional dual regulator CpxR-phosphorylated,post-translational protein modification,epmB,G7836,,epmB,post-translational protein modification,post-translational protein modification
3046,G7837,G7837_RNA,G7837-MONOMER[o],4,465,0.9953596287703016,subgen,2.0,8.861086905995395,2.321928094887362,8.86418614465428,0.1677233136675667,67.54756533859259,0.2236984751707445,6.09903352039127,G7837,Unknown function,blc,b4149,4377189.0,4377722.0,outer membrane lipoprotein Blc,Regulation of blc by DNA-binding transcriptional dual regulator Nac,DNA damage response,blc,G7837,,blc,DNA damage response,DNA damage response
3047,G7838,G7838_RNA,G7838-MONOMER[c],2,548,0.98342724560822,subgen,1.0,9.098032082960527,1.584962500721156,9.100662339005199,0.0773045203048335,48.23878176642035,0.10742611231049916,5.6217231629386974,G7838,Unknown function,yjeN,b4157,4385393.0,4385707.0,uncharacterized protein YjeN,,,yjeNO,G7838,,yjeNO,,
3048,G7839,G7839_RNA,G7839-MONOMER[i],2,565,0.9814385150812064,subgen,1.0,9.14210705730255,1.584962500721156,9.144658242831882,0.0773045203048335,47.05997635593627,0.10742611231049916,5.586764033592722,G7839,Unknown function,yjeO,b4158,4385704.0,4386018.0,DUF2645 domain-containing inner membrane protein YjeO,,,yjeNO,G7839,,yjeNO,,
3049,G7840,G7840_RNA,G7840-MONOMER[i],5,307,1.0,always_expressed,2.321928094887362,8.262094845370179,2.584962500721156,8.266786540694902,0.5861110875987168,92.25322002240262,0.6654938176467629,6.543081637200507,G7840,,mscM,b4159,4386047.0,4389370.0,miniconductance mechanosensitive channel MscM,,monoatomic ion transport // transmembrane transport // cellular response to osmotic stress,psd-mscM,G7840,,psd-mscM,cellular response to osmotic stress,monoatomic ion transport
3050,G7841,G7841_RNA,G7841-MONOMER[c],8,737,1.0,always_expressed,3.0,9.52552080909507,3.169925001442312,9.527477006060396,0.8740001354313913,303.2719497605968,0.9061210572586738,8.249217530506774,G7841,Met Orth,rsgA,b4161,4390457.0,4391509.0,ribosome small subunit-dependent GTPase A,,ribosomal small subunit assembly // ribosome biogenesis // ribosomal small subunit biogenesis,rsgA,G7841,,rsgA,ribosomal small subunit biogenesis,ribosomal small subunit assembly
3051,G7842,G7842_RNA,G7842-MONOMER[c],6,2764,1.0,always_expressed,2.584962500721156,11.432541900388259,2.807354922057604,11.43306376512207,0.520674448328692,903.6544975918606,0.6047113285701629,9.821223098232752,G7842,RNA decay,orn,b4162,4391604.0,4392149.0,oligoribonuclease,,DNA metabolic process // RNA catabolic process,orn,G7842,,orn,RNA catabolic process,DNA metabolic process
3052,G7843,G7843_RNA,G7843-MONOMER[c],4,264,0.9993370898243288,subgen,2.0,8.044394119358454,2.321928094887362,8.049848549450562,0.2493334236209275,43.274776890890266,0.32115855653751746,5.468413131865293,G7843,tRNA modification,queG,b4166,4392928.0,4394067.0,epoxyqueuosine reductase,,tRNA processing // queuosine biosynthetic process,queG,G7843,queuosine biosynthesis I (<i>de novo</i>),queG,queuosine biosynthetic process,tRNA processing
3053,G7844,G7844_RNA,G7844-MONOMER[i],3,735,0.9857474312230692,subgen,1.584962500721156,9.521600439723727,2.0,9.523561956057012,0.1433456632329166,88.07388699378991,0.19326163385978998,6.476930646430649,G7844,Unknown function,yjeT,b4176,4404386.0,4404583.0,DUF2065 domain-containing protein YjeT,,,yjeT,G7844,,yjeT,,
3054,G7845,G7845_RNA,G7845-MONOMER[c],6,1204,1.0,always_expressed,2.584962500721156,10.233619676759702,2.807354922057604,10.234817431117325,0.3646758252145036,291.67185467647414,0.44855828381936275,8.19314020278806,G7845,rRNA maturation,rlmB,b4180,4409275.0,4410006.0,23S rRNA 2'-<i>O</i>-ribose G2251 methyltransferase,,rRNA 2'-O-methylation // RNA methylation // methylation // RNA processing // rRNA processing,nsrR-rnr-rlmB-yjfI,G7845,,nsrR-rnr-rlmB-yjfI,rRNA processing,rRNA 2'-O-methylation
3055,G7846,G7846_RNA,G7846-MONOMER[m],6,729,1.0,always_expressed,2.584962500721156,9.509775004326936,2.807354922057604,9.51175265376738,0.3646758252145036,168.78720413178604,0.44855828381936275,7.407583925277985,G7846,Unknown function,yjfI,b4181,4410133.0,4410534.0,DUF2170 domain-containing protein YjfI,,,nsrR-rnr-rlmB-yjfI // yjfIJ,G7846,,nsrR-rnr-rlmB-yjfI // yjfIJ,,
3056,G7847,G7847_RNA,G7847-MONOMER[c],0,0,0.0,never_expressed,-inf,-inf,0.0,0.0,0.0,0.0,0.0,0.0,G7847,Unknown function,yjfJ,b4182,4410553.0,4411251.0,PspA family protein YjfJ,,,yjfIJ,G7847,,yjfIJ,,
3057,G7848,G7848_RNA,G7848-MONOMER[c],1,102,0.1892608551541266,subgen,0.0,6.672425341971495,1.0,6.6865005271832185,0.003042974073353,1.5777460830702297,0.00438341766930807,1.3661101602329575,G7848,Unknown function,yjfK,b4183,4411302.0,4411961.0,DUF2491 domain-containing protein YjfK,,,yjfKLMC,G7848,,yjfKLMC,,
3058,G7849,G7849_RNA,G7849-MONOMER[i],1,105,0.180643022870401,subgen,0.0,6.714245517666122,1.0,6.727920454563199,0.003042974073353,1.6375044791111186,0.00438341766930807,1.3991735438618744,G7849,Unknown function,yjfL,b4184,4411979.0,4412377.0,DUF350 domain-containing inner membrane protein YjfL,,,yjfKLMC,G7849,,yjfKLMC,,
3059,G7850,G7850_RNA,G7850-MONOMER[c],1,106,0.1829632084852502,subgen,0.0,6.727920454563199,1.0,6.741466986401147,0.003042974073353,1.7115113861120752,0.00438341766930807,1.439097228495455,G7850,Unknown function,yjfM,b4185,4412387.0,4413025.0,DUF1190 domain-containing protein YjfM,,,yjfKLMC,G7850,,yjfKLMC,,
3060,G7851,G7851_RNA,G7851-MONOMER[p],2,367,0.8641034139874048,subgen,1.0,8.519636252843213,1.584962500721156,8.523561956057012,0.0396757546773206,26.006548672066994,0.056133662927681266,4.755237375910045,G7851,Unknown function,yjfN,b4188,4416017.0,4416292.0,protease activator YjfN,,,yjfN,G7851,,yjfN,,
3061,G7852,G7852_RNA,G7852-MONOMER[i],2,392,0.9844216108717267,subgen,1.0,8.614709844115207,1.584962500721156,8.618385502258606,0.0764143410557441,51.3671142956298,0.10623351722825683,5.710589201754268,G7852,Unclear/under-characterized,bsmA,b4189,4416441.0,4416770.0,DUF1471 domain-containing putative lipoprotein BsmA,Regulation of bsmA by DNA-binding transcriptional dual regulator YciT,DNA damage response // single-species biofilm formation,bsmA,G7852,,bsmA,single-species biofilm formation,DNA damage response
3062,G7853,G7853_RNA,G7853-MONOMER[c],4,656,0.9708319522704674,subgen,2.0,9.357552004618084,2.321928094887362,9.35974956032233,0.1051046348572186,68.39808999415952,0.14418297508537603,6.116824051727302,G7853,Unknown function,yjfP,b4190,4416952.0,4417701.0,carboxylesterase,Regulation of yjfP by DNA-binding transcriptional dual regulator Lrp,proteolysis,yjfP,G7853,,yjfP,proteolysis,proteolysis
3063,G7854,G7854_RNA,G7854-MONOMER[c],3,1130,0.976798143851508,subgen,1.584962500721156,10.14210705730255,2.0,10.14338321398982,0.1520809879719995,107.01628562480424,0.20424213764714227,6.755105033819653,G7854,Transcription regulation,ulaR,b4191,4417698.0,4418453.0,DNA-binding transcriptional repressor UlaR,,negative regulation of DNA-templated transcription // regulation of DNA-templated transcription // DNA-templated transcription,ulaR,G7854,,ulaR,DNA-templated transcription,negative regulation of DNA-templated transcription
3064,G7855,G7855_RNA,G7855-MONOMER[c],2,177,0.1388796818031157,subgen,1.0,7.467605550082998,1.584962500721156,7.475733430966398,0.0068258831960679,3.355219610465461,0.009814210485807242,2.122745468064385,G7855,Met Orth,ulaG,b4192,4418561.0,4419625.0,L-ascorbate-6-phosphate lactonase,,L-ascorbic acid catabolic process,ulaG,G7855,"L-ascorbate degradation I (bacterial, anaerobic)",ulaG,L-ascorbic acid catabolic process,L-ascorbic acid catabolic process
3065,G7858,G7858_RNA,G7858-MONOMER[c],2,388,0.7394763009612197,subgen,1.0,8.599912842187127,1.584962500721156,8.603626344986193,0.0382671271333971,24.03242030003696,0.054177670488077936,4.645725881960446,G7858,Met Orth,ulaD,b4196,4422186.0,4422836.0,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,,'de novo' pyrimidine nucleobase biosynthetic process // carbohydrate metabolic process // L-ascorbic acid catabolic process,ulaABCDEF,G7858,"L-ascorbate degradation I (bacterial, anaerobic)",ulaABCDEF,L-ascorbic acid catabolic process,'de novo' pyrimidine nucleobase biosynthetic process
3066,G7859,G7859_RNA,G7859-MONOMER[c],2,361,0.7610208816705336,subgen,1.0,8.49585502688717,1.584962500721156,8.499845887083206,0.0382671271333971,21.36305770223716,0.054177670488077936,4.483045556335885,G7859,Met Orth,ulaE,b4197,4422846.0,4423700.0,L-ribulose-5-phosphate 3-epimerase UlaE,,carbohydrate metabolic process // L-ascorbic acid catabolic process // L-ascorbic acid metabolic process,ulaABCDEF,G7859,"L-ascorbate degradation I (bacterial, anaerobic)",ulaABCDEF,L-ascorbic acid metabolic process,carbohydrate metabolic process
3067,G7860,G7860_RNA,G7860-MONOMER[c],2,353,0.7378190255220418,subgen,1.0,8.46352437327118,1.584962500721156,8.467605550082997,0.0382671271333971,21.290564523182752,0.054177670488077936,4.478361249146898,G7860,Met Orth,ulaF,b4198,4423700.0,4424386.0,L-ribulose-5-phosphate 4-epimerase UlaF,,monosaccharide metabolic process // carbohydrate metabolic process // pentose catabolic process // L-ascorbic acid catabolic process // L-ascorbic acid metabolic process,ulaABCDEF,G7860,"L-ascorbate degradation I (bacterial, anaerobic)",ulaABCDEF,L-ascorbic acid metabolic process,monosaccharide metabolic process
3068,G7861,G7861_RNA,G7861-MONOMER[p],2,425,0.839907192575406,subgen,1.0,8.731319031025064,1.584962500721156,8.734709620225837,0.0441351153847239,25.99461448608019,0.06230841466886373,4.754599708489064,G7861,Unknown function,yjfY,b4199,4424516.0,4424791.0,DUF1471 domain-containing protein YjfY,,,yjfY,G7861,,yjfY,,
3069,G7862,G7862_RNA,G7862-MONOMER[m],2,398,0.9068611203181968,subgen,1.0,8.63662462054365,1.584962500721156,8.640244936222345,0.0478496034399573,28.4676523532615,0.06743166349581103,4.881060222426977,G7862,Unknown function,yjfZ,b4204,4426628.0,4427422.0,DUF2686 domain-containing protein YjfZ,Regulation of yjfZ by DNA-binding transcriptional dual regulator Nac,,yjfZ,G7862,,yjfZ,,
3070,G7864,G7864_RNA,G7864-MONOMER[e],6,757,1.0,always_expressed,2.584962500721156,9.564149489985732,2.807354922057604,9.566054038171092,0.4470018875750163,155.2472024953234,0.5330668038277159,7.287686549263023,G7864,Unknown function,ytfB,b4206,4428079.0,4428717.0,cell division protein YtfB,Regulation of ytfB by DNA-binding transcriptional dual regulator Lrp // Regulation of ytfB by DNA-binding transcriptional dual regulator Lrp // Regulation of ytfB by DNA-binding transcriptional dual regulator Nac,cell division // cell cycle // septum digestion after cytokinesis // FtsZ-dependent cytokinesis,ytfB,G7864,,ytfB,FtsZ-dependent cytokinesis,cell division
3071,G7865,G7865_RNA,G7865-MONOMER[c],9,7939,1.0,always_expressed,3.169925001442312,12.954741580960002,3.321928094887362,12.95492329203032,1.4386940181647354,2810.509712264723,1.286108755194891,11.457129315290386,G7865,Protein maturation side-chain modification,fklB,b4207,4428935.0,4429555.0,peptidyl-prolyl <i>cis-trans</i> isomerase FklB,,chaperone-mediated protein folding // protein peptidyl-prolyl isomerization // protein folding,fklB,G7865,,fklB,protein folding,chaperone-mediated protein folding
3072,G7866,G7866_RNA,G7866-MONOMER[c],2,585,0.726881007623467,subgen,1.0,9.192292814470767,1.584962500721156,9.194756854422248,0.0336638705727337,20.91432765367936,0.047767122698285765,4.453802511574143,G7866,Sulfur metabolism,ytfE,b4209,4431321.0,4431983.0,iron-sulfur cluster repair protein YtfE,,response to nitrosative stress // response to oxidative stress // iron incorporation into metallo-sulfur cluster // protein repair,ytfE,G7866,,ytfE,protein repair,response to nitrosative stress
3073,G7867,G7867_RNA,G7867-MONOMER[i],3,102,0.8054358634405038,subgen,1.584962500721156,6.672425341971495,2.0,6.6865005271832185,0.0642607844299043,9.254959469334665,0.08985170939583538,3.358249884754329,G7867,Unknown function,ytfF,b4210,4432091.0,4433056.0,inner membrane protein YtfF,,,ytfF,G7867,,ytfF,,
3074,G7868,G7868_RNA,G7868-MONOMER[c],3,804,0.8823334438183627,subgen,1.584962500721156,9.651051691178928,2.0,9.65284497300198,0.0940634496068257,43.40495961040903,0.12969640886054457,5.472648915736232,G7868,Unclear/under-characterized,qorB,b4211,4433164.0,4434024.0,NAD(P)H:quinone oxidoreductase,,,qorB,G7868,,qorB,,
3075,G7869,G7869_RNA,G7869-MONOMER[c],3,315,0.9990056347364932,subgen,1.584962500721156,8.29920801838728,2.0,8.303780748177102,0.082390251197016,47.00653738611772,0.11422075051258551,5.5851589759780245,G7869,Unknown function,ytfH,b4212,4434113.0,4434493.0,putative transcriptional regulator YtfH,,,ytfH,G7869,,ytfH,,
3076,G7870,G7870_RNA,G7870-MONOMER[c],1,195,0.316871063970832,subgen,0.0,7.60733031374961,1.0,7.614709844115208,0.0066777551118296,4.1174556955953765,0.009601940044506036,2.3554267071614317,G7870,Unknown function,ytfI,b4215,4437707.0,4438645.0,protein YtfI,,,ytfI,G7870,,ytfI,,
3077,G7871,G7871_RNA,G7871-MONOMER[p],2,536,0.9860788863109048,subgen,1.0,9.066089190457772,1.584962500721156,9.068778277985412,0.0636760311830778,58.858105991992616,0.08905880932062095,5.903474725223724,G7871,Unknown function,ytfJ,b4216,4438708.0,4439262.0,PF09695 family protein YtfJ,Regulation of ytfJ by DNA-binding transcriptional dual regulator Lrp // Regulation of ytfJ by DNA-binding transcriptional dual regulator Lrp // Regulation of ytfJ by DNA-binding transcriptional dual regulator Nac // Regulation of ytfJ by small regulatory RNA Spot 42,,ytfJ,G7871,,ytfJ,,
3078,G7872,G7872_RNA,G7872-MONOMER[c],4,899,0.9993370898243288,subgen,2.0,9.812177305514448,2.321928094887362,9.813781191217037,0.3651590049178524,154.012674826408,0.44906899674709355,7.276242374058729,G7872,Unknown function,ytfK,b4217,4439587.0,4439793.0,stringent response modulator YtfK,Regulation of ytfK by DNA-binding transcriptional dual regulator Nac // Regulation of ytfK by DNA-binding transcriptional dual regulator Lrp,cellular response to phosphate starvation // stringent response // response to oxidative stress,ytfK // ytfK,G7872,,ytfK // ytfK,response to oxidative stress,cellular response to phosphate starvation
3079,G7873,G7873_RNA,G7873-MONOMER[i],4,298,1.0,always_expressed,2.0,8.219168520462162,2.321928094887362,8.224001674198105,0.1720246710851158,60.42330915318701,0.22900293876829492,5.940714333842129,G7873,Unknown function,paeA,b4218,4439872.0,4441215.0,putative cadaverine/putrescine exporter,,,ytfL,G7873,,ytfL,,
3080,G7874,G7874_RNA,G7874-MONOMER[i],4,282,1.0,always_expressed,2.0,8.139551352398794,2.321928094887362,8.144658242831882,0.2936223100645274,73.52096012391972,0.37141646514089877,6.219574356889597,G7874,Unknown function,tamA,b4220,4442382.0,4444115.0,translocation and assembly module subunit TamA,,protein transport // protein localization to outer membrane // protein secretion,tamAB-ytfP,G7874,,tamAB-ytfP,protein secretion,protein transport
3081,G7875,G7875_RNA,G7875-MONOMER[i],4,129,0.998342724560822,subgen,2.0,7.011227255423254,2.321928094887362,7.022367813028454,0.2936223100645274,30.718197605685862,0.37141646514089877,4.9872388867609425,G7875,Unknown function,tamB,b4221,4444112.0,4447891.0,translocation and assembly module subunit TamB,,protein localization to outer membrane // protein secretion,tamAB-ytfP,G7875,,tamAB-ytfP,protein secretion,protein localization to outer membrane
3082,G7876,G7876_RNA,G7876-MONOMER[c],12,2016,1.0,always_expressed,3.584962500721156,10.977279923499916,3.700439718141092,10.977995368612962,2.222934177522339,894.0375610499318,1.688374724316849,9.805804417406819,G7876,Unknown function,ytfP,b4222,4447894.0,4448235.0,&gamma;-glutamylamine cyclotransferase family protein YtfP,Regulation of ytfP by DNA-binding transcriptional dual regulator Nac,,tamAB-ytfP,G7876,,tamAB-ytfP,,
3083,G7877,G7877_RNA,G7877-MONOMER[c],30,31519,1.0,always_expressed,4.906890595608519,14.943934142835909,4.954196310386875,14.943979914343739,8.950085067842663,17588.24124069262,3.314708859970872,14.102405629164316,G7877,Unclear/under-characterized,ridA,b4243,4470527.0,4470913.0,"enamine/imine deaminase, redox-regulated chaperone",Regulation of ridA by DNA-binding transcriptional dual regulator Lrp,organonitrogen compound catabolic process // isoleucine biosynthetic process // branched-chain amino acid biosynthetic process // amino acid biosynthetic process // protein homotrimerization // response to toxic substance,ridA,G7877,superpathway of L-threonine metabolism // superpathway of branched chain amino acid biosynthesis // L-threonine degradation I // L-isoleucine biosynthesis I (from threonine) // L-tryptophan degradation II (via pyruvate) // D-serine degradation // L-serine degradation // L-cysteine degradation II,ridA,response to toxic substance,organonitrogen compound catabolic process
