monomer_id	degradation_rate(1/s)	half_life_(min)	degradation_rate_source
MONOMER0-2876	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2877	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2878	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2879	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2880	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2881	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2882	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2883	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2884	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2885	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-2886	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-341	1.3362982817235524e-05	864.5115516	Gupta_et_al_MS_2024
MONOMER0-4201	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4214	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4216	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-422	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4224	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4225	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4226	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4227	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4228	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4229	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4230	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4231	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4232	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4233	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4234	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4235	0.0002847660520349902	40.56822408	Gupta_et_al_MS_2024
MONOMER0-4236	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4237	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4238	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4239	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4240	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4241	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4242	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4243	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4244	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4245	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4246	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4247	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4248	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4249	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4250	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4251	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4252	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4253	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4254	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4255	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4256	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4257	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4258	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4259	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4345	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4346	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4347	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4349	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4368	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4369	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4382	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4390	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4391	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4392	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4393	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4394	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4396	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4397	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4403	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4404	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4405	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4406	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4407	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4408	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4409	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4410	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4411	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4412	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4413	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4414	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4415	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4416	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4417	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4418	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4419	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4420	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4421	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4422	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4423	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4424	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4425	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4426	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4427	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4428	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4429	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4430	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4431	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4432	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4433	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4434	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4435	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4436	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4440	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4441	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4442	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4443	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4444	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4445	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4446	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4447	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4448	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4449	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4450	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4451	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4478	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4479	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4480	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4481	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4482	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4483	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4484	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4485	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4486	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4487	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4488	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4489	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4490	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4491	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4492	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4493	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4494	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4495	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4496	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4497	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4498	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4499	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4500	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4501	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4502	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4503	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4504	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4505	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4506	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4507	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4509	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4510	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4511	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4512	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4513	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4514	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4515	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4516	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4519	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4521	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4524	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4532	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4534	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4539	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4540	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4543	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4544	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4545	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4546	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4547	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4548	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4549	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4550	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4551	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4552	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4560	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-4561	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-5	3.806931817379922e-05	303.45836394	Gupta_et_al_MS_2024
MONOMER0-541	1.5930316680581445e-05	725.1866514	Gupta_et_al_MS_2024
MONOMER0-561	4.4776235332251705e-05	258.0041158800001	Gupta_et_al_MS_2024
MONOMER0-6	3.0103345015749456e-05	383.7597783	Gupta_et_al_MS_2024
MONOMER0-741	2.7894906293955126e-05	414.14202606	Gupta_et_al_MS_2024
MONOMER0-761	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-762	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-765	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-766	1.925408834888737e-05	600.0	N_end_rule
MONOMER0-82	1.612126997367108e-05	716.5969572	Gupta_et_al_MS_2024
MONOMER0-921	1.925408834888737e-05	600.0	N_end_rule
MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN	0.00013169840215695555	87.71900661	Gupta_et_al_MS_2024
MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN	0.0002022613417960296	57.11646579	Gupta_et_al_MS_2024
MTLA-MONOMER	1.5139402472627015e-05	763.0719264	Gupta_et_al_MS_2024
MTR-MONOMER	9.238112581465051e-05	125.05209162	Gupta_et_al_MS_2024
MYRISTOYLACYLTRAN-MONOMER	1.7526810787439982e-05	659.1303546	Gupta_et_al_MS_2024
N-ACETYLGLUTPREDUCT-MONOMER	1.9494593107008812e-05	592.59780114	Gupta_et_al_MS_2024
N-ACETYLTRANSFER-MONOMER	3.5740244365995226e-05	323.23374432	Gupta_et_al_MS_2024
NACGLCTRANS-MONOMER	1.66935254544341e-05	692.0319521999999	Gupta_et_al_MS_2024
NACMURLALAAMI1-MONOMER	3.7437053880642455e-05	308.5833903	Gupta_et_al_MS_2024
NACMURLALAAMI2-MONOMER	3.260370638220218e-05	354.32943954	Gupta_et_al_MS_2024
NAD-SYNTH-MONOMER	1.7365944622209742e-05	665.2360848	Gupta_et_al_MS_2024
NADH-DHII-MONOMER	1.624889865787352e-05	710.9683709999998	Gupta_et_al_MS_2024
NAG1P-URIDYLTRANS-MONOMER	1.5673213647637305e-05	737.0825964	Gupta_et_al_MS_2024
NAG6PDEACET-MONOMER	1.6595832448481928e-05	696.1056666	Gupta_et_al_MS_2024
NAGE-MONOMER	1.485247467608366e-05	777.8133449999999	Gupta_et_al_MS_2024
NANE-MONOMER	1.7019647412287562e-05	678.7715826	Gupta_et_al_MS_2024
NANK-MONOMER	2.0660372997127273e-05	559.15994406	Gupta_et_al_MS_2024
NANT-MONOMER	5.0411410351144126e-05	229.16345583	Gupta_et_al_MS_2024
NAPA-MONOMER	2.041062263133977e-05	566.00198916	Gupta_et_al_MS_2024
NAPB-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NAPC-MONOMER	4.855908829806339e-05	237.905064	Gupta_et_al_MS_2024
NAPD-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NAPF-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NAPG-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NAPH-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NAPHTHOATE-SYN-MONOMER	1.8863942109952055e-05	612.4092696	Gupta_et_al_MS_2024
NARG-MONOMER	1.9254722220119273e-05	599.9802478199999	Gupta_et_al_MS_2024
NARH-MONOMER	1.5012310844523191e-05	769.5319614	Gupta_et_al_MS_2024
NARI-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NARJ-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NARK-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NARL-MONOMER	1.751518441342059e-05	659.5678776000001	Gupta_et_al_MS_2024
NARP-MONOMER	3.000750703976075e-05	384.98543028000006	Gupta_et_al_MS_2024
NARQ-MONOMER	1.5095578256253367e-05	765.2872127999999	Gupta_et_al_MS_2024
NARU-MONOMER	1.285418854104058e-05	898.7306334	Gupta_et_al_MS_2024
NARV-MONOMER	2.1994916464294163e-05	525.2328658800001	Gupta_et_al_MS_2024
NARW-MONOMER	0.00012497993823750987	92.43445926	Gupta_et_al_MS_2024
NARX-MONOMER	1.7307139375436897e-05	667.4963874	Gupta_et_al_MS_2024
NARY-MONOMER	1.8517747560848435e-05	623.8584347999999	Gupta_et_al_MS_2024
NARZ-MONOMER	1.5505326027983214e-05	745.0635342	Gupta_et_al_MS_2024
NHAA-MONOMER	2.0743590807608956e-05	556.9167419700001	Gupta_et_al_MS_2024
NHAB-MONOMER	1.351205988681915e-05	854.9734907999999	Gupta_et_al_MS_2024
NICONUCADENYLYLTRAN-MONOMER	1.5141908938689834e-05	762.9456138	Gupta_et_al_MS_2024
NICOTINAMID-MONOMER	1.7785874904739097e-05	649.5296448000001	Gupta_et_al_MS_2024
NICOTINATEPRIBOSYLTRANS-MONOMER	3.314731659407018e-05	348.5184985200001	Gupta_et_al_MS_2024
NIKA-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NIKB-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NIKC-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NIKD-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NIKE-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NIRB-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NIRC-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NIRD-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NRDA-MONOMER	1.8478338999314034e-05	625.1889312000002	Gupta_et_al_MS_2024
NRDB-MONOMER	2.0655042127329607e-05	559.3042579199998	Gupta_et_al_MS_2024
NRDE-MONOMER	4.9270448906267445e-05	234.4702203	Gupta_et_al_MS_2024
NRDF-MONOMER	8.234856276100222e-05	140.28724512	Gupta_et_al_MS_2024
NRFC-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NRFD-MONOMER	1.925408834888737e-05	600.0	N_end_rule
NUCLEOSIDE-DIP-KIN-MONOMER	2.0613615311984257e-05	560.4282817200001	Gupta_et_al_MS_2024
NUOA-MONOMER	1.4462696892435272e-05	798.7758504	Gupta_et_al_MS_2024
NUOB-MONOMER	1.5688014364835764e-05	736.3872024	Gupta_et_al_MS_2024
NUOC-MONOMER	1.6836864646078486e-05	686.140398	Gupta_et_al_MS_2024
NUOE-MONOMER	1.94813721979582e-05	592.99996386	Gupta_et_al_MS_2024
NUOF-MONOMER	1.871783995983261e-05	617.1894318	Gupta_et_al_MS_2024
NUOG-MONOMER	1.8431457227186204e-05	626.7791454	Gupta_et_al_MS_2024
NUOH-MONOMER	1.2690901744186232e-05	910.2941022	Gupta_et_al_MS_2024
NUOI-MONOMER	1.4883413915449646e-05	776.1964475999999	Gupta_et_al_MS_2024
NUOJ-MONOMER	2.8747795648901535e-05	401.85526398	Gupta_et_al_MS_2024
NUOK-MONOMER	2.47897645437991e-05	466.01705268000006	Gupta_et_al_MS_2024
NUOL-MONOMER	1.4695880407857956e-05	786.1014576	Gupta_et_al_MS_2024
NUOM-MONOMER	3.1135547384573716e-05	371.03741478	Gupta_et_al_MS_2024
NUON-MONOMER	2.8688430937034826e-05	402.68681946	Gupta_et_al_MS_2024
NUPC-MONOMER	3.0369576222954192e-05	380.39559474	Gupta_et_al_MS_2024
NUPG-MONOMER	2.132178212798754e-05	541.8146072400001	Gupta_et_al_MS_2024
O-SUCCHOMOSERLYASE-MONOMER	1.865265557332244e-05	619.346289	Gupta_et_al_MS_2024
O-SUCCINYLBENZOATE-COA-LIG-MONOMER	1.5696502747913464e-05	735.9889776	Gupta_et_al_MS_2024
O-SUCCINYLBENZOATE-COA-SYN-MONOMER	1.9985597687990815e-05	578.0389053	Gupta_et_al_MS_2024
OCTAPRENYL-METHOXYPHENOL-OH-MONOMER	2.7583984685745936e-05	418.8101589	Gupta_et_al_MS_2024
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON	2.3998938074781675e-05	481.373508	Gupta_et_al_MS_2024
OHMETHYLBILANESYN-MONOMER	2.454091180027137e-05	470.74261556999994	Gupta_et_al_MS_2024
OMPR-MONOMER	1.846372489723831e-05	625.6837704000002	Gupta_et_al_MS_2024
OPPA-MONOMER	1.3722738722312229e-05	841.8474798	Gupta_et_al_MS_2024
OPPB-MONOMER	1.7826131454398356e-05	648.0628194	Gupta_et_al_MS_2024
OPPC-MONOMER	1.7767975127748572e-05	650.1839926199999	Gupta_et_al_MS_2024
OPPD-MONOMER	1.5168089380459047e-05	761.6287536000001	Gupta_et_al_MS_2024
OPPF-MONOMER	1.8559627635551417e-05	622.450689	Gupta_et_al_MS_2024
OPPSYN-MONOMER	1.8933495571904415e-05	610.1595432	Gupta_et_al_MS_2024
ORNDECARBOX-BIO-MONOMER	2.0772164224627743e-05	556.150668	Gupta_et_al_MS_2024
ORNDECARBOXDEG-MONOMER	1.925408834888737e-05	600.0	N_end_rule
OROPRIBTRANS-MONOMER	2.0694654052143183e-05	558.23368587	Gupta_et_al_MS_2024
OROTPDECARB-MONOMER	1.9594627674465364e-05	589.5724686	Gupta_et_al_MS_2024
PABASYN-COMPI-MONOMER	1.681077439031958e-05	687.2052851999999	Gupta_et_al_MS_2024
PABASYN-COMPII-MONOMER	2.3774734819750434e-05	485.91301215000004	Gupta_et_al_MS_2024
PALMITOTRANS-MONOMER	1.925408834888737e-05	600.0	N_end_rule
PANF-MONOMER	1.925408834888737e-05	600.0	N_end_rule
PANTEPADENYLYLTRAN-MONOMER	2.2701798587620482e-05	508.87831485	Gupta_et_al_MS_2024
PANTOATE-BETA-ALANINE-LIG-MONOMER	1.629138438831472e-05	709.1142615	Gupta_et_al_MS_2024
PANTOTHENATE-KIN-MONOMER	2.1525505774147578e-05	536.6867162399999	Gupta_et_al_MS_2024
PAPSSULFOTRANS-MONOMER	4.524058748828235e-05	255.35594586000005	Gupta_et_al_MS_2024
PD00194	1.612935273140608e-05	716.2378554	Gupta_et_al_MS_2024
PD00196	0.0002635007375172709	43.8422037	Gupta_et_al_MS_2024
PD00197	8.5792036529225e-05	134.65647251999997	Gupta_et_al_MS_2024
PD00200	1.693596713078163e-05	682.12537968	Gupta_et_al_MS_2024
PD00205	4.035346037121429e-05	286.2815952600001	Gupta_et_al_MS_2024
PD00208	4.552042253578577e-05	253.78615500000004	Gupta_et_al_MS_2024
PD00214	1.727549000953582e-05	668.7192666000002	Gupta_et_al_MS_2024
PD00219	1.7136991710471216e-05	674.1237438	Gupta_et_al_MS_2024
PD00221	1.925408834888737e-05	600.0	N_end_rule
PD00222	0.0001179722517589665	97.92517169999999	Gupta_et_al_MS_2024
PD00230	5.167526040447926e-05	223.55868008999997	Gupta_et_al_MS_2024
PD00232	1.7795409142936824e-05	649.1816466	Gupta_et_al_MS_2024
PD00237	0.00012810973850929831	90.17622815999998	Gupta_et_al_MS_2024
PD00242	0.00010433531171800538	110.7242871	Gupta_et_al_MS_2024
PD00250	3.079092029669334e-05	375.19024758	Gupta_et_al_MS_2024
PD00251	1.925408834888737e-05	600.0	N_end_rule
PD00257	1.83495662783768e-05	629.5763526	Gupta_et_al_MS_2024
PD00260	1.9724111645343784e-05	585.70206948	Gupta_et_al_MS_2024
PD00261	2.0343926620712813e-05	567.85758348	Gupta_et_al_MS_2024
PD00266	1.533317337199096e-05	753.4287084000001	Gupta_et_al_MS_2024
PD00268	1.925408834888737e-05	600.0	N_end_rule
PD00283	2.1434639055290753e-05	538.96186353	Gupta_et_al_MS_2024
PD00288	2.02188302996462e-05	571.37098626	Gupta_et_al_MS_2024
PD00291	3.099827109584468e-05	372.6805593	Gupta_et_al_MS_2024
PD00297	1.6361566545257615e-05	706.0725497999999	Gupta_et_al_MS_2024
PD00339	1.6903012683226638e-05	683.4552648000001	Gupta_et_al_MS_2024
PD00345	1.925408834888737e-05	600.0	N_end_rule
PD00347	3.800316078122565e-05	303.98663615999993	Gupta_et_al_MS_2024
PD00348	3.049976088946234e-05	378.7719205800001	Gupta_et_al_MS_2024
PD00353	1.768292846680402e-05	653.3110751999999	Gupta_et_al_MS_2024
PD00360	1.630111056261608e-05	708.6911634000002	Gupta_et_al_MS_2024
PD00361	2.1964102650313656e-05	525.9697240199998	Gupta_et_al_MS_2024
PD00364	1.4629536896792685e-05	789.6663504	Gupta_et_al_MS_2024
PD00365	1.925408834888737e-05	600.0	N_end_rule
PD00369	1.4303440794632059e-05	807.6695094	Gupta_et_al_MS_2024
PD00406	1.925408834888737e-05	600.0	N_end_rule
PD00413	2.2367276950189945e-05	516.48902256	Gupta_et_al_MS_2024
PD00423	2.1413262175730358e-05	539.49990966	Gupta_et_al_MS_2024
PD00436	1.925408834888737e-05	600.0	N_end_rule
PD00440	1.925408834888737e-05	600.0	N_end_rule
PD00444	0.00012200868175353493	94.68549978	Gupta_et_al_MS_2024
PD00474	2.5987156070479633e-05	444.54471963000003	Gupta_et_al_MS_2024
PD00519	1.925408834888737e-05	600.0	N_end_rule
PD00521	1.8214151634526362e-05	634.256991	Gupta_et_al_MS_2024
PD00763	2.1592189062555158e-05	535.0292634	Gupta_et_al_MS_2024
PD00967	3.134185269525417e-05	368.59508982	Gupta_et_al_MS_2024
PD00969	1.925408834888737e-05	600.0	N_end_rule
PD01103	2.7935625325025724e-05	413.5383717	Gupta_et_al_MS_2024
PD01196	1.8501296638492766e-05	624.4131552	Gupta_et_al_MS_2024
PD01343	1.6203640928354834e-05	712.9541478	Gupta_et_al_MS_2024
PD01352	1.4330600342614078e-05	806.1388031999999	Gupta_et_al_MS_2024
PD01379	1.925408834888737e-05	600.0	N_end_rule
PD01520	1.818716640373313e-05	635.1980705999998	Gupta_et_al_MS_2024
PD01896	1.9226011508398996e-05	600.8762142	Gupta_et_al_MS_2024
PD02198	1.925408834888737e-05	600.0	N_end_rule
PD02233	1.925408834888737e-05	600.0	N_end_rule
PD02850	1.925408834888737e-05	600.0	N_end_rule
PD02936	2.4652978347100084e-05	468.6027321600001	Gupta_et_al_MS_2024
PD03028	2.6927699406946883e-05	429.01745279999994	Gupta_et_al_MS_2024
PD03254	1.943665842670374e-05	594.3641523	Gupta_et_al_MS_2024
PD03270	3.692930945093545e-05	312.82613136	Gupta_et_al_MS_2024
PD03292	1.925408834888737e-05	600.0	N_end_rule
PD03585	2.7631680020557683e-05	418.08724626	Gupta_et_al_MS_2024
PD03695	0.00010736541285115107	107.59939074	Gupta_et_al_MS_2024
PD03831	3.5949559714693306e-05	321.3517245	Gupta_et_al_MS_2024
PD03867	0.016298345843900563	0.70881138	Gupta_et_al_MS_2024
PD03938	0.00014595460192530193	79.15100214	Gupta_et_al_MS_2024
PD04028	1.7366508804726226e-05	665.2144734000001	Gupta_et_al_MS_2024
PD04032	3.163502795187177e-05	365.17916238000004	Gupta_et_al_MS_2024
PD04099	1.8167192184512584e-05	635.8964496000001	Gupta_et_al_MS_2024
PD04132	5.567513627153553e-05	207.49752552	Gupta_et_al_MS_2024
PD04413	1.6682011868611607e-05	692.5095785999999	Gupta_et_al_MS_2024
PD04418	1.687365084601337e-05	684.6445452000002	Gupta_et_al_MS_2024
PDXA-MONOMER	1.880753199507528e-05	614.2460910000001	Gupta_et_al_MS_2024
PDXH-MONOMER	1.6106703239568478e-05	717.2450399999999	Gupta_et_al_MS_2024
PDXJ-MONOMER	1.5894538621046487e-05	726.8190216	Gupta_et_al_MS_2024
PDXK-MONOMER	1.829683925299573e-05	631.3906380000002	Gupta_et_al_MS_2024
PDXY-MONOMER	3.055894373595544e-05	378.03836118	Gupta_et_al_MS_2024
PEPCARBOX-MONOMER	1.7432674333209143e-05	662.6896590000001	Gupta_et_al_MS_2024
PEPCARBOXYKIN-MONOMER	1.7539202138075015e-05	658.6646826	Gupta_et_al_MS_2024
PEPSYNTH-MONOMER	1.7836306411111765e-05	647.6931233999999	Gupta_et_al_MS_2024
PFLACTENZ-MONOMER	1.9313879352697896e-05	598.1425480800001	Gupta_et_al_MS_2024
PGAM2-MONOMER	2.6846273275562966e-05	430.3186848600001	Gupta_et_al_MS_2024
PGK	1.4234184219711107e-05	811.5992339999999	Gupta_et_al_MS_2024
PGLUCISOM	1.6203830068532007e-05	712.9458258	Gupta_et_al_MS_2024
PGLUCONDEHYDRAT-MONOMER	1.925408834888737e-05	600.0	N_end_rule
PGLYCDEHYDROG-MONOMER	1.5521188938646896e-05	744.3020670000001	Gupta_et_al_MS_2024
PGLYCEROLTRANSI-MONOMER	4.259345120894099e-05	271.22603783999995	Gupta_et_al_MS_2024
PGMI-MONOMER	1.7239591207749052e-05	670.1117718000002	Gupta_et_al_MS_2024
PGPPHOSPHAA-MONOMER	1.925408834888737e-05	600.0	N_end_rule
PGPPHOSPHAB-MONOMER	1.234533052136414e-05	935.7751086	Gupta_et_al_MS_2024
PHENDEHYD-MONOMER	2.164173752215231e-05	533.80432128	Gupta_et_al_MS_2024
PHENPRODIOLDEHYDROG-MONOMER	1.925408834888737e-05	600.0	N_end_rule
